KMEANS_RESULTS,1,17800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.075,18.076,18.151,5
KMEANS_RESULTS,1,17800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.037,18.173,18.21,6
R_sequential,1,200000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,1.444,1.599,3.043,1
R_sequential,1,200000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,0.883,1.489,2.372,2
R_sequential,1,2400000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,12.208,22.011,34.219,1
R_sequential,1,2400000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,11.949,21.957,33.906,2
R_sequential,1,4600000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,23.031,44.983,68.014,1
R_sequential,1,4600000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,22.73,45.055,67.785,2
R_sequential,1,6800000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,33.784,69.906,103.69,1
R_sequential,1,6800000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,33.566,68.52,102.086,2
R_sequential,1,9000000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,44.591,91.48,136.071,1
R_sequential,1,9000000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,44.167,90.306,134.473,2
R_sequential,1,11200000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,55.285,117.486,172.771,1
R_sequential,1,11200000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,55.227,117.025,172.252,2
R_sequential,1,13400000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,66.143,138.155,204.298,1
R_sequential,1,13400000,100,10,50,normal,2,1.00E-09,50,R_sequential,4.4.0,66.009,137.745,203.754,2
